fire_fly_id,referrer_type_value,percentbyref
23862320,Search Engines,0.3333333333333333
23862320,Typed/Bookmarked,1
23866605,Inside Your Site,1
23866605,Typed/Bookmarked,0.5
23870790,Inside Your Site,1
23872328,Inside Your Site,0.14285714285714285
23872328,Typed/Bookmarked,0.8571428571428571
23873268,Inside Your Site,0.5384615384615384
23873268,Search Engines,0.07692307692307693
23873268,Typed/Bookmarked,1
23875943,Inside Your Site,0.5625
23875943,Search Engines,0.0625
23875943,Typed/Bookmarked,0.8125
23915455,Typed/Bookmarked,1
23960513,Inside Your Site,1
23960513,Search Engines,0.2
23960513,Typed/Bookmarked,0.2
23960752,Inside Your Site,0.20135746606334842
23960752,Other Web Sites,0.058823529411764705
23960752,Search Engines,0.02262443438914027
23960752,Typed/Bookmarked,0.9932126696832579
23961161,Inside Your Site,0.1811320754716981
23961161,Other Web Sites,0.007547169811320755
23961161,Search Engines,0.09056603773584905
23961161,Typed/Bookmarked,0.9924528301886792
23963096,Inside Your Site,0.5
23963096,Search Engines,0.5
23963410,Typed/Bookmarked,1
23963526,Inside Your Site,0.15
23963526,Other Web Sites,0.05
23963526,Typed/Bookmarked,1
23963680,Inside Your Site,0.6666666666666666
23963680,Search Engines,0.6666666666666666
23963680,Typed/Bookmarked,0.3333333333333333
23983716,Inside Your Site,0.09090909090909091
23983716,Typed/Bookmarked,0.9090909090909091
23984080,Inside Your Site,1
23984080,Typed/Bookmarked,1
23986944,Inside Your Site,1
23986944,Social Networks,0.2
23986944,Typed/Bookmarked,1
23987461,Inside Your Site,1
23987461,Typed/Bookmarked,1
23987708,Inside Your Site,0.5
23987708,Social Networks,0.5
23987708,Typed/Bookmarked,0.5
23987830,Inside Your Site,1
24005019,Social Networks,1
24006725,Inside Your Site,0.6343283582089553
24006725,Other Web Sites,0.029850746268656716
24006725,Search Engines,0.3358208955223881
24006725,Typed/Bookmarked,0.7313432835820896
24008948,Inside Your Site,1
24008948,Typed/Bookmarked,1
24009056,Inside Your Site,0.5
24009056,Social Networks,0.5
24009056,Typed/Bookmarked,1
24011857,Inside Your Site,0.16981132075471697
24011857,Social Networks,0.7735849056603774
24011857,Typed/Bookmarked,0.6792452830188679
24013558,Inside Your Site,1
24013558,Search Engines,0.5
24096502,Search Engines,1
24096502,Typed/Bookmarked,1
24096766,Typed/Bookmarked,1
24097010,Search Engines,0.5555555555555556
24097010,Typed/Bookmarked,0.7777777777777778
24097126,Inside Your Site,0.5
24097126,Search Engines,0.4642857142857143
24097126,Typed/Bookmarked,0.5714285714285714
24098291,Inside Your Site,0.5
24098291,Typed/Bookmarked,0.5
24098815,Inside Your Site,0.02608695652173913
24098815,Typed/Bookmarked,0.9956521739130435
24099728,Inside Your Site,0.5
24099728,Typed/Bookmarked,0.5
24111462,Inside Your Site,0.8823529411764706
24111462,Search Engines,0.029411764705882353
24111462,Social Networks,0.029411764705882353
24111462,Typed/Bookmarked,0.4117647058823529
24111904,Inside Your Site,0.029411764705882353
24111904,Search Engines,0.029411764705882353
24111904,Typed/Bookmarked,1
24115134,Inside Your Site,0.09090909090909091
24115134,Typed/Bookmarked,0.9090909090909091
24120735,Search Engines,1
24121782,Inside Your Site,1
24121782,Other Web Sites,0.16666666666666666
24121782,Search Engines,0.16666666666666666
24121782,Typed/Bookmarked,0.8333333333333334
24121871,Inside Your Site,0.2608695652173913
24121871,Search Engines,0.4782608695652174
24121871,Social Networks,0.34782608695652173
24121871,Typed/Bookmarked,0.782608695652174
24121998,Typed/Bookmarked,1
24141830,Typed/Bookmarked,1
24239235,Inside Your Site,0.75
24239235,Search Engines,0.25
24239235,Typed/Bookmarked,0.25
24244178,Typed/Bookmarked,1
24244787,Inside Your Site,0.18181818181818182
24244787,Search Engines,0.09090909090909091
24244787,Typed/Bookmarked,1
24246310,Inside Your Site,0.488135593220339
24246310,Search Engines,0.030508474576271188
24246310,Typed/Bookmarked,0.9864406779661017
24248011,Inside Your Site,0.5
24248011,Typed/Bookmarked,0.5
24252913,Inside Your Site,0.5
24252913,Search Engines,1
24252913,Typed/Bookmarked,1
24255932,Inside Your Site,0.5
24255932,Search Engines,0.5
24255932,Typed/Bookmarked,1
24256196,Inside Your Site,0.8
24256196,Typed/Bookmarked,0.8
24261670,Typed/Bookmarked,1
24265683,Inside Your Site,0.2222222222222222
24265683,Search Engines,0.1111111111111111
24265683,Social Networks,0.2222222222222222
24265683,Typed/Bookmarked,0.7777777777777778
24275649,Inside Your Site,0.29107981220657275
24275649,Search Engines,0.009389671361502348
24275649,Typed/Bookmarked,0.9953051643192489
24291091,Inside Your Site,0.2
24291091,Typed/Bookmarked,1
24292980,Inside Your Site,0.23743016759776536
24292980,No JavaScript,0.002793296089385475
24292980,Search Engines,0.0111731843575419
24292980,Typed/Bookmarked,0.9888268156424581
24293725,Inside Your Site,1
24293725,Typed/Bookmarked,1
24340204,Inside Your Site,0.2
24340204,Typed/Bookmarked,1
24340497,Typed/Bookmarked,1
24342704,Inside Your Site,0.6428571428571429
24342704,Search Engines,0.5
24342704,Typed/Bookmarked,0.5
24344356,Inside Your Site,1
24344356,Typed/Bookmarked,1
24344757,Inside Your Site,1
24344757,Typed/Bookmarked,1
24345439,Inside Your Site,0.875
24345439,Search Engines,0.625
24345439,Typed/Bookmarked,0.625
24345602,Inside Your Site,1
24347333,Inside Your Site,1
24347333,Other Web Sites,1
24347333,Typed/Bookmarked,1
24364630,Typed/Bookmarked,1
24365402,Typed/Bookmarked,1
24388021,Inside Your Site,0.5
24388021,Typed/Bookmarked,1
24392349,Typed/Bookmarked,1
24408213,Inside Your Site,0.42857142857142855
24408213,Search Engines,0.2857142857142857
24408213,Typed/Bookmarked,0.2857142857142857
24408690,Inside Your Site,1
24408690,Typed/Bookmarked,0.4
24413358,Inside Your Site,0.20689655172413793
24413358,Other Web Sites,0.004310344827586207
24413358,Search Engines,0.008620689655172414
24413358,Social Networks,0.8318965517241379
24413358,Typed/Bookmarked,0.46551724137931033
24415644,Inside Your Site,1
24415644,Typed/Bookmarked,0.5
24417799,Inside Your Site,0.2179930795847751
24417799,Search Engines,0.006920415224913495
24417799,Typed/Bookmarked,0.9930795847750865
24418379,Inside Your Site,0.5135135135135135
24418379,Other Web Sites,0.02702702702702703
24418379,Search Engines,0.13513513513513514
24418379,Social Networks,0.13513513513513514
24418379,Typed/Bookmarked,0.8378378378378378
24439674,Inside Your Site,0.14606741573033707
24439674,Search Engines,0.056179775280898875
24439674,Social Networks,0.14606741573033707
24439674,Typed/Bookmarked,0.8876404494382022
24452256,Inside Your Site,0.8571428571428571
24452256,Search Engines,0.14285714285714285
24452256,Typed/Bookmarked,1
24453701,Inside Your Site,0.07692307692307693
24453701,Typed/Bookmarked,0.9230769230769231
24455081,Inside Your Site,1
24456272,Inside Your Site,0.4246031746031746
24456272,Search Engines,0.015873015873015872
24456272,Social Networks,0.15674603174603174
24456272,Typed/Bookmarked,0.998015873015873
24456935,Inside Your Site,0.4
24456935,Typed/Bookmarked,1
24457370,Inside Your Site,0.75
24457370,Typed/Bookmarked,0.5
24458226,Other Web Sites,0.25
24458226,Typed/Bookmarked,1
24458652,Inside Your Site,0.3333333333333333
24458652,Search Engines,0.3333333333333333
24458652,Typed/Bookmarked,0.6666666666666666
24462719,Inside Your Site,1
24462719,Typed/Bookmarked,1
24492592,Typed/Bookmarked,1
24505713,Inside Your Site,1
24505713,Typed/Bookmarked,0.5
24509422,Typed/Bookmarked,1
24511299,Inside Your Site,0.4
24511299,Search Engines,0.6
24511299,Typed/Bookmarked,0.6
24512003,Other Web Sites,1
24512134,Inside Your Site,1
24512134,Typed/Bookmarked,1
24512273,Inside Your Site,1
24514970,Inside Your Site,0.5454545454545454
24514970,Other Web Sites,0.18181818181818182
24514970,Typed/Bookmarked,0.6818181818181818
24524132,Inside Your Site,0.6666666666666666
24524132,Search Engines,0.75
24524132,Typed/Bookmarked,0.5
24528843,Typed/Bookmarked,1
24529849,Inside Your Site,0.2
24529849,Search Engines,0.2
24529849,Typed/Bookmarked,0.8
24530035,Inside Your Site,0.25
24530035,Typed/Bookmarked,1
24531418,Inside Your Site,1
24531418,Typed/Bookmarked,1
24535017,Inside Your Site,0.5
24535017,Typed/Bookmarked,0.5
24535670,Inside Your Site,0.3333333333333333
24535670,Search Engines,1
24535670,Typed/Bookmarked,0.6666666666666666
24535717,Inside Your Site,1
24536733,Inside Your Site,1
24536733,Search Engines,1
24536733,Social Networks,1
24536733,Typed/Bookmarked,1
24537151,Inside Your Site,0.2
24537151,Typed/Bookmarked,0.9
24539098,Typed/Bookmarked,1
24541436,Inside Your Site,0.8571428571428571
24541436,Search Engines,0.8571428571428571
24541436,Social Networks,0.14285714285714285
24541436,Typed/Bookmarked,0.8571428571428571
24542641,Search Engines,0.3333333333333333
24542641,Typed/Bookmarked,0.6666666666666666
24544165,Inside Your Site,0.8
24544165,Typed/Bookmarked,1
24545978,Inside Your Site,0.19548872180451127
24545978,Other Web Sites,0.007518796992481203
24545978,Search Engines,0.2857142857142857
24545978,Typed/Bookmarked,0.9172932330827067
24548240,Inside Your Site,0.14047619047619048
24548240,Other Web Sites,0.02857142857142857
24548240,Search Engines,0.02857142857142857
24548240,Social Networks,0.02857142857142857
24548240,Typed/Bookmarked,0.9809523809523809
24550898,Inside Your Site,1
24550898,Typed/Bookmarked,1
24556979,Inside Your Site,0.75
24556979,Other Web Sites,0.4642857142857143
24556979,Search Engines,0.07142857142857142
24556979,Typed/Bookmarked,0.32142857142857145
24583752,Inside Your Site,1
24583752,Search Engines,0.2222222222222222
24583752,Typed/Bookmarked,0.7777777777777778
24584265,Inside Your Site,1
24593956,Social Networks,1
24593956,Typed/Bookmarked,1
24595908,Inside Your Site,0.3333333333333333
24595908,Search Engines,0.3333333333333333
24595908,Typed/Bookmarked,1
24596047,Inside Your Site,1
24624895,Inside Your Site,0.42857142857142855
24624895,Typed/Bookmarked,0.8571428571428571
24626991,Inside Your Site,1
24626991,Other Web Sites,0.2
24626991,Search Engines,0.8
24626991,Typed/Bookmarked,0.2
24627683,Inside Your Site,0.32142857142857145
24627683,Other Web Sites,0.14285714285714285
24627683,Search Engines,0.07142857142857142
24627683,Social Networks,0.03571428571428571
24627683,Typed/Bookmarked,0.6785714285714286
24627691,Inside Your Site,0.75
24627691,Search Engines,0.25
24627691,Typed/Bookmarked,0.75
24628858,Inside Your Site,0.625
24628858,Search Engines,0.375
24628858,Typed/Bookmarked,0.5
24628891,Inside Your Site,0.5
24628891,Search Engines,0.6666666666666666
24628891,Typed/Bookmarked,0.3333333333333333
24629043,Inside Your Site,0.625
24629043,Typed/Bookmarked,1
24634442,Inside Your Site,1
24634442,Search Engines,1
24634442,Typed/Bookmarked,1
24635534,Inside Your Site,0.6
24635534,Search Engines,0.4
24635534,Typed/Bookmarked,0.2
24643013,Inside Your Site,0.4666666666666667
24643013,Search Engines,0.16666666666666666
24643013,Social Networks,0.75
24643013,Typed/Bookmarked,0.8
24643695,Typed/Bookmarked,1
24644530,Inside Your Site,0.3048128342245989
24644530,Search Engines,0.0106951871657754
24644530,Typed/Bookmarked,1
24644922,Inside Your Site,0.07849829351535836
24644922,Typed/Bookmarked,0.9897610921501706
24647714,Inside Your Site,0.75
24647714,Search Engines,0.1875
24647714,Typed/Bookmarked,0.8125
24650716,Inside Your Site,0.037037037037037035
24650716,Search Engines,0.037037037037037035
24650716,Social Networks,0.25925925925925924
24650716,Typed/Bookmarked,0.7777777777777778
24651149,Inside Your Site,0.4375
24651149,Search Engines,0.3125
24651149,Typed/Bookmarked,0.625
24652280,Inside Your Site,0.4117647058823529
24652280,Search Engines,0.29411764705882354
24652280,Typed/Bookmarked,0.7647058823529411
24652569,Inside Your Site,0.45751633986928103
24652569,Search Engines,0.11764705882352941
24652569,Social Networks,0.006535947712418301
24652569,Typed/Bookmarked,0.9803921568627451
24652647,Inside Your Site,0.1391304347826087
24652647,Search Engines,0.017391304347826087
24652647,Typed/Bookmarked,0.9826086956521739
24653676,Typed/Bookmarked,1
24653815,Typed/Bookmarked,1
24654063,Inside Your Site,0.08333333333333333
24654063,Search Engines,0.5
24654063,Typed/Bookmarked,0.6666666666666666
24655986,Inside Your Site,1
24655986,Other Web Sites,1
24655986,Typed/Bookmarked,1
24656902,Inside Your Site,0.3333333333333333
24656902,Typed/Bookmarked,0.9523809523809523
24657651,Inside Your Site,1
24657651,Typed/Bookmarked,1
24658121,Inside Your Site,0.16666666666666666
24658121,Other Web Sites,0.08333333333333333
24658121,Search Engines,0.041666666666666664
24658121,Social Networks,0.041666666666666664
24658121,Typed/Bookmarked,1
24658737,Typed/Bookmarked,1
24659100,Inside Your Site,1
24659100,Typed/Bookmarked,1
24659388,Inside Your Site,1
24659425,Inside Your Site,0.16666666666666666
24659425,Search Engines,0.5
24659425,Social Networks,0.16666666666666666
24659425,Typed/Bookmarked,0.3333333333333333
24659437,Inside Your Site,1
24659437,Social Networks,1
24659437,Typed/Bookmarked,1
24659619,Inside Your Site,1
24659619,Typed/Bookmarked,0.5
24659890,Inside Your Site,0.7777777777777778
24659890,Other Web Sites,0.2222222222222222
24659890,Search Engines,0.3333333333333333
24659890,Social Networks,0.1111111111111111
24659890,Typed/Bookmarked,0.6666666666666666
24660510,Inside Your Site,1
24660510,Other Web Sites,0.5
24660510,Typed/Bookmarked,0.5
24660715,Inside Your Site,0.125
24660715,Other Web Sites,0.125
24660715,Search Engines,0.125
24660715,Typed/Bookmarked,0.75
24661200,Typed/Bookmarked,1
24661224,Inside Your Site,0.48501362397820164
24661224,Other Web Sites,0.005449591280653951
24661224,Search Engines,0.008174386920980926
24661224,Social Networks,0.008174386920980926
24661224,Typed/Bookmarked,0.989100817438692
24661505,Inside Your Site,0.3333333333333333
24661505,Social Networks,0.6666666666666666
24661505,Typed/Bookmarked,0.6666666666666666
24661527,Inside Your Site,0.3333333333333333
24661527,Other Web Sites,0.6666666666666666
24661527,Typed/Bookmarked,0.3333333333333333
24661643,Inside Your Site,1
24661643,Typed/Bookmarked,1
24661696,Inside Your Site,0.6666666666666666
24661696,Search Engines,0.2
24661696,Typed/Bookmarked,0.7333333333333333
24661902,Inside Your Site,0.6
24661902,Search Engines,0.8
24661902,Typed/Bookmarked,0.8
24662410,Inside Your Site,0.6666666666666666
24662410,Other Web Sites,0.16666666666666666
24662410,Search Engines,0.6666666666666666
24662410,Typed/Bookmarked,0.3333333333333333
24662802,Inside Your Site,0.46153846153846156
24662802,Search Engines,0.8461538461538461
24662802,Social Networks,0.23076923076923078
24662802,Typed/Bookmarked,0.3076923076923077
24664593,Inside Your Site,1
24664593,Typed/Bookmarked,1
24665225,Inside Your Site,0.8073654390934845
24665225,Other Web Sites,0.0113314447592068
24665225,Search Engines,0.7308781869688386
24665225,Social Networks,0.7365439093484419
24665225,Typed/Bookmarked,0.9830028328611898
24677572,Inside Your Site,0.35526315789473684
24677572,Other Web Sites,0.013157894736842105
24677572,Search Engines,0.10526315789473684
24677572,Typed/Bookmarked,0.9342105263157895
24677604,Search Engines,1
24677893,Inside Your Site,0.5714285714285714
24677893,Typed/Bookmarked,0.7142857142857143
24680552,Inside Your Site,0.5
24680552,Search Engines,0.5
24680552,Typed/Bookmarked,1
24680554,Inside Your Site,0.3333333333333333
24680554,Search Engines,0.06666666666666667
24680554,Social Networks,0.06666666666666667
24680554,Typed/Bookmarked,0.8666666666666667
24681245,Inside Your Site,0.25
24681245,Other Web Sites,0.875
24681245,Typed/Bookmarked,0.125
24682482,Inside Your Site,0.8666666666666667
24682482,Search Engines,0.16666666666666666
24682482,Typed/Bookmarked,0.9
24685048,Inside Your Site,0.6
24685048,Other Web Sites,0.03
24685048,Typed/Bookmarked,1
24686045,Inside Your Site,0.6666666666666666
24686045,Search Engines,0.3333333333333333
24686045,Typed/Bookmarked,0.3333333333333333
24688895,Inside Your Site,1
24688895,Search Engines,0.5
24688895,Typed/Bookmarked,1
24701115,Inside Your Site,0.42857142857142855
24701115,Search Engines,0.07142857142857142
24701115,Typed/Bookmarked,0.9285714285714286
24709185,Inside Your Site,0.2653846153846154
24709185,Other Web Sites,0.0038461538461538464
24709185,Search Engines,0.038461538461538464
24709185,Social Networks,0.24615384615384617
24709185,Typed/Bookmarked,0.9423076923076923
24709700,Inside Your Site,1
24710612,Inside Your Site,0.12121212121212122
24710612,Search Engines,0.06060606060606061
24710612,Social Networks,0.8181818181818182
24710612,Typed/Bookmarked,0.45454545454545453
24712966,Inside Your Site,0.2
24712966,Search Engines,0.2
24712966,Social Networks,0.6
24712966,Typed/Bookmarked,0.4
24713289,Inside Your Site,0.3333333333333333
24713289,Search Engines,0.6666666666666666
24713303,Inside Your Site,1
24713912,Inside Your Site,0.29411764705882354
24713912,Typed/Bookmarked,0.8823529411764706
24713965,Inside Your Site,0.6236559139784946
24713965,Other Web Sites,0.010752688172043012
24713965,Search Engines,0.11827956989247312
24713965,Typed/Bookmarked,0.8817204301075269
24714568,Inside Your Site,0.1728395061728395
24714568,Search Engines,0.13580246913580246
24714568,Social Networks,0.3888888888888889
24714568,Typed/Bookmarked,0.7530864197530864
24715728,Inside Your Site,1
24715728,Typed/Bookmarked,1
24727834,Inside Your Site,0.05128205128205128
24727834,Social Networks,0.9358974358974359
24727834,Typed/Bookmarked,0.0641025641025641
24728285,Inside Your Site,0.1111111111111111
24728285,Search Engines,0.1111111111111111
24728285,Typed/Bookmarked,0.8888888888888888
